"id","sex","name","last_name","email_addr","phone","date_of_birth","passport","locality_koatuu","locality_katottg","locality_type","locality_name","postal_code"
"724104274","False","Златослава","Таран","wshakhrai@vermenych.укр","098 126 41 61","2010-03-08","036426190","8356394758","UA01000000000226355","хутір","Васильків","61485"
"789282195","False","Мілена","Бабійчук","nazarshamrai@pelekh-kovalenko.net","066 894 80 08","2013-10-13","919706995","8416142429","UA01000000000464160","село","Лиман ","40076"
"730246580","False","Маруся","Єщенко","malyshkofedir@tereshchuk.com","+38(063)545-94-57","2024-09-21","636267457","8360610939","UA01000000000882920","місто","Городенка","54471"
"343327334","False","Златослава","Шухевич","liubovfilipenko@bandurka.укр","+380998090169","2010-07-13","231705959","8355593095","UA01000000000897520","село","Костянтинівка","06716"
"109997434","True","Максим","Голобородько","qisaienko@nazarenko-nehoda.укр","095 534 29 16","2006-10-19","735643399","8043620069","UA01000000000588904","місто","Косів","68322"
"809143347","False","Єлисавета","Бабиченко","vira84@haievska.info","+38(096)215-56-77","2021-08-03","542666913","8441445344","UA01000000000416810","місто","Погребище","40158"
"770977253","False","Ірина","Козак","allabarannyk@khudiak.info","(097)848-44-68","2024-08-09","АВ 700836","8494709772","UA01000000000513742","село","Чоп","39990"
"579311139","True","Спас","Онуфрієнко","bohdan81@verhun.ua","0938345773","2023-09-21","487164141","8447168767","UA01000000000626700","місто","Дубляни","83071"
"723696109","False","Ірина","Сич","derkachdanna@nazarenko.info","+38(097)840-38-03","2017-03-28","940600045","8120662893","UA01000000000116973","місто","Кролевець","09135"
"522328665","True","Охрім","Корбут","sfranko@romanchuk.ua","+38(050)996-02-31","2008-03-24","ТК 683589","8496709427","UA01000000000117153","місто","Кипуче","55853"
"202090080","True","Костянтин","Терещенко","stepanrak@lazarenko-teslenko.com","097 725 69 26","2022-07-30","РР 623449","8046785398","UA01000000000655270","селище","Дебальцеве","33107"
"55695834","True","Феофан","Власенко","trokhym45@teslia.net","0970467583","2007-06-01","940782813","8435149252","UA01000000000526752","селище","Червоносів","84857"
"633769352","False","Юстина","Сірко","eibozhenkofrants@atamanchuk.info","099 368 05 38","2003-09-08","340694670","8460274648","UA01000000000347880","хутір","Кролевець","05806"
"20264514","True","Спас","Луценко","devdiukalevtyn@teslenko.укр","(098)624-79-81","2006-04-19","772245877","8330928719","UA01000000000687924","селище","Дніпрорудне","48425"
"236677168","True","Давид","Гузь","diashchuk@hrytsenko-skyrda.net","099 708 31 60","2020-08-12","953054759","8368126097","UA01000000000535749","хутір","Новоград-Волинський","58445"
"457914872","False","Роксолана","Мамчур","azar08@chumachenko.info","+380977470722","2007-01-15","283857290","8417325114","UA01000000000607292","селище","Жидачів","67481"
"32580047","False","Лілія","Дергач","leopolddanchuk@tsymbaliuk.com","(092)071-82-02","2022-08-10","348214990","8377408460","UA01000000000718388","село","Добромиль","85376"
"285740244","False","Маруся","Носаченко","bohdanzhurba@oberemko-andrusenko.info","+38(050)383-16-60","2003-10-31","354641700","8090191113","UA01000000000451665","селище","Очаків","66172"
"365930720","False","Софія","Сімашкевич","trokhymvashchuk@vatamaniuk-dankiv.org","+380973975554","2017-03-08","РХ 648337","8202647123","UA01000000000940290","хутір","Євпаторія","22055"
"130273854","True","Михайло","Вдовенко","xvakulenko@bebeshko.com","+38(094)548-03-11","2002-11-10","591708478","8126683950","UA01000000000791644","хутір","Ромни","64304"
"879044939","False","Василина","Гоголь-Яновська","radchenkoodarka@deisun.net","+380945729496","2003-02-07","867007537","8050056793","UA01000000000577793","хутір","Остер ","02778"
"430963651","False","Ярина","Ковалюк","baturynetsanton@vasylashko.net","+380927550043","2000-12-06","ЕС 283290","8094180218","UA01000000000041716","село","Новояворівськ","76389"
"752125642","False","Клавдія","Влох","okseniiaiefymenko@andreiko-haidamaka.info","(073)032-53-74","2007-11-16","021036927","8109584219","UA01000000000080750","місто","Бобринець","61053"
"665882315","True","Спас","Усик","valentyna31@radchenko-shvachko.ua","(094)970-93-21","2023-08-21","619622990","8252202009","UA01000000000308913","село","Моспине","66597"
"594994050","False","Святослава","Чуприна","shmorhundanna@andriishyn.com","+380679251673","2022-10-03","712989788","8305567986","UA01000000000701819","хутір","Щолкіне","04002"
"260743553","False","Анжела","Захарченко","ielysaveta01@chornovil.ua","+38(095)140-34-09","2004-10-14","038490465","8482745241","UA01000000000661309","селище","Ровеньки","21372"
"97789399","False","Вікторія","Скорик","amvrosii80@kylymnyk.org","+380962770427","2018-09-10","216271240","8331375612","UA01000000000321954","селище","Овруч","68244"
"608748161","False","Одарка","Базилевич","vyshyvanamilena@huzii.com","+38(067)339-89-94","2015-11-02","ОТ 616049","8081769312","UA01000000000107951","хутір","Путивль","07567"
"643380288","False","Одарка","Лесик","iustymbevzenko@sliusar.net","+380918438647","2019-09-24","ВН 249390","8067239945","UA01000000000745949","селище","Гірник ","20314"
"827479754","True","Теодор","Філіпенко","ielyseiokhrymovych@yeroshenko.org","(098)043-42-76","2019-10-16","НМ 956203","8019078492","UA01000000000452925","хутір","Житомир","24093"
"467990047","True","Демид","Романенко","lvanchenko@sahal-franchuk.com","(093)309-22-06","2019-03-22","ОК 149097","8017294464","UA01000000000477070","місто","Валки ","90478"
"712909665","True","Тарас","Самойленко","sirchenkosolomiia@baranyk.укр","+38(098)287-75-35","2020-03-23","291881524","8211203733","UA01000000000963573","селище","Обухів","34062"
"998337638","False","Ярослава","Гузенко","anton22@tsisyk.org","097 793 67 15","2006-04-18","578847862","8163242578","UA01000000000565384","село","Таврійськ","82266"
"192606336","True","Артем","Непорожній","boleslav50@shcherbak.org","+38(066)167-84-08","2008-09-03","МА 174372","8175274269","UA01000000000206865","село","Оріхів","16380"
"434363192","False","Орися","Мазепа","obabko@hres-yerchenko.info","(073)097-55-75","2009-08-28","626866147","8262314608","UA01000000000632735","хутір","Гайсин","43340"
"233232948","True","Феофан","Рубець","nazarenkopylyp@petryk-vakhnii.укр","0686537049","2012-06-16","315250247","8217361675","UA01000000000330388","селище","Червоносів","32867"
"537622718","True","Франц","Масоха","edyta32@tsarenko.net","0500237002","2009-07-25","827731007","8245703484","UA01000000000639058","село","Мала Виска","19299"
"6247879","False","Василина","Франчук","avhustynkyrylenko@arsenych-yeroshenko.info","+38(096)256-33-57","2001-01-28","905202016","8372813679","UA01000000000306087","село","Тульчин","14163"
"19423760","False","Василина","Тиха","ivan85@dankiv.com","0950421070","2005-07-30","018867549","8191219060","UA01000000000671729","селище","Корець","85933"
"234820483","True","Зиновій","Оніщук","deinekaopanas@hrytsenko.com","091 725 62 53","2013-12-15","279776019","8302846508","UA01000000000766146","хутір","Бахмач","55509"
"881680979","False","Орися","Непорожній","dubenkotetiana@yizhak.info","091 336 61 84","2016-10-03","949603313","8373789172","UA01000000000263169","хутір","Валки ","92028"
"506045757","True","Олег","Литвиненко","masokhastanislav@opanasenko.info","(050)469-50-43","2023-09-25","419363970","8386208848","UA01000000000027079","селище","Армянськ","08864"
"530262799","False","Ольга","Скорик","avreliiskorobohatko@haida.info","+38(097)375-25-03","2006-02-07","930527386","8404824447","UA01000000000040510","село","Острог","03211"
"424625519","True","Пантелеймон","Верхола","tvenhrynovych@tokar-vashchenko-zakharchenko.info","+38(050)952-26-69","2005-11-27","328108719","8187306263","UA01000000000075643","хутір","Запоріжжя","27133"
"12026167","True","Олесь","Вишиваний","zdotsenko@vasylevych.net","0935577319","2018-03-14","979245764","8231846871","UA01000000000433876","село","Луцьк","88530"
"597603215","False","Едита","Бандера","iaremenkomarko@babko.com","+380925228491","2016-05-23","823297879","8188971762","UA01000000000924646","хутір","Бершадь","61210"
"251245284","True","Олесь","Зарудний","vasyl05@artymyshyna.укр","+38(096)299-44-35","2022-09-16","ТТ 620769","8337564310","UA01000000000554370","хутір","Болград","94928"
"876757985","True","Євген","Чубай","taraniryna@parasiuk.ua","050 469 61 98","2017-11-14","563581832","8163678891","UA01000000000015840","хутір","Зміїв","86772"
"2120946","True","Ігор","Царенко","bohdanzaichenko@averchenko.com","+38(067)792-24-74","2024-03-21","ХТ 623029","8074051929","UA01000000000473525","хутір","Буча","45018"
"371081080","False","Ганна","Іванченко","valentynovsiienko@lahoda.com","(095)697-83-35","2001-11-16","829111797","8424111016","UA01000000000713881","селище","Хирів","55654"
"699110541","False","Вікторія","Цимбалюк","shukhevychrozaliia@devdiuk.org","+38(097)699-34-77","2024-02-27","271368884","8326001123","UA01000000000356375","селище","Перемишляни","19812"
"90542955","True","Станіслав","Мірошниченко","leszhaivoron@lubenets-demydenko.ua","097 970 05 87","2013-03-07","РМ 995618","8233161156","UA01000000000057457","хутір","Євпаторія","88322"
"701410781","False","Роксолана","Христенко","darynaredko@vakulenko.info","+38(073)100-26-83","2015-01-10","545776759","8052803959","UA01000000000240537","село","Антрацит ","29710"
"780735164","True","Артем","Чайка","iashchukvarvara@chornovil.info","+38(073)086-84-67","2012-10-12","442913619","8186073058","UA01000000000737049","село","Сіверськ","27121"
"930786589","True","Гліб","Демʼянчук","ctaran@radchenko.укр","(066)773-97-94","2016-02-11","ВС 607734","8472184562","UA01000000000870393","селище","Старий Крим","63254"
